Lead_ID,Lead_Source,Sales_Rep,Industry,Region,Created_Date,Qualified_Date,Demo_Date,Proposal_Date,Closed_Date,Deal_Status,Deal_Value
LEAD_102227,facebook ,Amit Verma,IT,East,2025-10-05 10:41:08.238817,2025-10-07 10:41:08.238817,2025-10-20 10:41:08.238817,,,Lost,
LEAD_101398,facebook ,amit verma,Finance,,2026-02-20 10:41:08.238817,2026-02-26 10:41:08.238817,2026-03-10 10:41:08.238817,,,Lost,
LEAD_102953,google ads,amit verma,Healthcare,East,2026-02-06 10:41:08.238817,2026-02-12 10:41:08.238817,,,,Lost,
LEAD_112350,Google Ads,,Finance,,2025-08-30 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-13 10:41:08.238817,2025-09-27 10:41:08.238817,2025-10-03 10:41:08.238817,Won,31444.0
LEAD_117640,Google Ads,Amit Verma,,South,2025-05-16 10:41:08.238817,2025-05-24 10:41:08.238817,2025-05-28 10:41:08.238817,,,Lost,
LEAD_117825,LinkedIn,PRIYA MEHTA,Retail,East,2025-03-04 10:41:08.238817,,,,,Lost,
LEAD_108805,google ads,PRIYA MEHTA,IT,North,2025-12-11 10:41:08.238817,2025-12-12 10:41:08.238817,,,,Lost,
LEAD_104707,Facebook,Rahul Sharma,Retail,East,2025-08-03 10:41:08.238817,,,,,Lost,
LEAD_113597,website,Priya Mehta,Healthcare,South,2025-09-27 10:41:08.238817,2025-10-02 10:41:08.238817,,,,Lost,
LEAD_112009,facebook ,Rahul Sharma,Healthcare,East,2025-09-24 10:41:08.238817,2025-09-25 10:41:08.238817,2025-10-09 10:41:08.238817,,,Lost,
LEAD_114236,website,PRIYA MEHTA,Retail,West,2025-03-26 10:41:08.238817,2025-04-01 10:41:08.238817,2025-04-12 10:41:08.238817,2025-04-22 10:41:08.238817,2025-05-06 10:41:08.238817,Won,100144.0
LEAD_114060,website,Rohit Kapoor,IT,East,2025-03-16 10:41:08.238817,2025-03-20 10:41:08.238817,2025-03-27 10:41:08.238817,,,Lost,
LEAD_100114,Website,Rohit Kapoor,IT,North,2025-12-09 10:41:08.238817,2025-12-12 10:41:08.238817,,,,Lost,
LEAD_104221,,Rohit Kapoor,Finance,West,2025-11-26 10:41:08.238817,2025-11-28 10:41:08.238817,,,,Lost,
LEAD_107597,facebook ,amit verma,Healthcare,,2025-04-16 10:41:08.238817,2025-04-21 10:41:08.238817,,,,Lost,
LEAD_115060,Facebook,amit verma,IT,,2025-06-05 10:41:08.238817,2025-06-06 10:41:08.238817,2025-06-13 10:41:08.238817,2025-07-02 10:41:08.238817,2025-07-14 10:41:08.238817,Won,92361.0
LEAD_102576,LinkedIn,Neha Singh,IT,West,2025-03-07 10:41:08.238817,,,,,Lost,
LEAD_109473,,Priya Mehta,Retail,South,2025-06-15 10:41:08.238817,,,,,Lost,
LEAD_105510,Referral,Rahul Sharma,Retail,,2025-06-25 10:41:08.238817,2025-07-01 10:41:08.238817,2025-07-02 10:41:08.238817,2025-07-16 10:41:08.238817,2025-07-30 10:41:08.238817,Lost,
LEAD_110922,Referral,Amit Verma,Finance,,2025-08-28 10:41:08.238817,2025-09-01 10:41:08.238817,,,,Lost,
LEAD_114730,Facebook,amit verma,Education,,2025-07-15 10:41:08.238817,,,,,Lost,
LEAD_101664,Referral,Priya Mehta,Finance,,2025-05-07 10:41:08.238817,2025-05-13 10:41:08.238817,,,,Lost,
LEAD_100276,google ads,amit verma,Retail,North,2025-09-29 10:41:08.238817,2025-10-04 10:41:08.238817,,,,Lost,
LEAD_111389,Facebook,Rahul Sharma,Healthcare,South,2025-06-23 10:41:08.238817,,,,,Lost,
LEAD_107976,Referral,Priya Mehta,IT,,2025-03-02 10:41:08.238817,2025-03-10 10:41:08.238817,2025-03-18 10:41:08.238817,2025-03-28 10:41:08.238817,2025-04-03 10:41:08.238817,Won,197498.0
LEAD_102038,website,PRIYA MEHTA,Education,West,2025-11-16 10:41:08.238817,2025-11-22 10:41:08.238817,,,,Lost,
LEAD_111819,google ads,Rahul Sharma,,North,2025-11-09 10:41:08.238817,2025-11-11 10:41:08.238817,2025-11-21 10:41:08.238817,2025-12-03 10:41:08.238817,2025-12-15 10:41:08.238817,Lost,
LEAD_117196,Website,Rohit Kapoor,Retail,,2025-05-15 10:41:08.238817,,,,,Lost,
LEAD_103523,facebook ,Neha Singh,Retail,West,2025-05-12 10:41:08.238817,2025-05-13 10:41:08.238817,2025-05-25 10:41:08.238817,,,Lost,
LEAD_101475,facebook ,Rohit Kapoor,Retail,West,2026-02-04 10:41:08.238817,,,,,Lost,
LEAD_102571,facebook ,rahul sharma,IT,,2025-10-31 10:41:08.238817,2025-11-05 10:41:08.238817,2025-11-10 10:41:08.238817,,,Lost,
LEAD_100139,google ads,,Retail,North,2025-11-10 10:41:08.238817,2025-11-19 10:41:08.238817,2025-11-24 10:41:08.238817,2025-12-06 10:41:08.238817,2025-12-20 10:41:08.238817,Lost,
LEAD_111963,website,Rahul Sharma,Healthcare,East,2025-09-22 10:41:08.238817,,,,,Lost,
LEAD_115904,LinkedIn,Priya Mehta,IT,South,2025-11-20 10:41:08.238817,2025-11-28 10:41:08.238817,2025-12-12 10:41:08.238817,,,Lost,
LEAD_112180,google ads,Priya Mehta,,North,2025-05-15 10:41:08.238817,,,,,Lost,
LEAD_108412,google ads,Neha Singh,Retail,South,2025-12-19 10:41:08.238817,,,,,Lost,
LEAD_115368,website,PRIYA MEHTA,Retail,South,2026-02-01 10:41:08.238817,2026-02-04 10:41:08.238817,2026-02-18 10:41:08.238817,,,Lost,
LEAD_108749,facebook ,Amit Verma,Education,North,2025-09-09 10:41:08.238817,2025-09-13 10:41:08.238817,2025-09-14 10:41:08.238817,2025-09-29 10:41:08.238817,2025-09-30 10:41:08.238817,Won,61267.0
LEAD_100496,website,Priya Mehta,Retail,North,2025-04-23 10:41:08.238817,2025-04-26 10:41:08.238817,2025-05-03 10:41:08.238817,2025-05-10 10:41:08.238817,2025-05-24 10:41:08.238817,Lost,
LEAD_113050,Website,amit verma,,North,2025-05-27 10:41:08.238817,2025-06-02 10:41:08.238817,2025-06-09 10:41:08.238817,2025-06-10 10:41:08.238817,2025-06-13 10:41:08.238817,Won,189287.0
LEAD_116013,LinkedIn,Neha Singh,Education,West,2025-04-13 10:41:08.238817,,,,,Lost,
LEAD_104843,,rahul sharma,Retail,West,2025-07-15 10:41:08.238817,2025-07-23 10:41:08.238817,2025-08-01 10:41:08.238817,2025-08-08 10:41:08.238817,2025-08-14 10:41:08.238817,Won,112675.0
LEAD_110020,website,Rahul Sharma,IT,South,2025-12-14 10:41:08.238817,,,,,Lost,
LEAD_100575,Referral,Priya Mehta,Healthcare,South,2025-07-11 10:41:08.238817,2025-07-12 10:41:08.238817,2025-07-15 10:41:08.238817,2025-07-21 10:41:08.238817,2025-07-27 10:41:08.238817,Lost,
LEAD_107966,google ads,Neha Singh,,North,2025-12-13 10:41:08.238817,,,,,Lost,
LEAD_117671,Referral,Neha Singh,Finance,,2025-03-11 10:41:08.238817,2025-03-13 10:41:08.238817,,,,Lost,
LEAD_108993,facebook ,Amit Verma,,North,2025-07-19 10:41:08.238817,2025-07-27 10:41:08.238817,,,,Lost,
LEAD_113207,website,,Finance,North,2025-10-17 10:41:08.238817,2025-10-22 10:41:08.238817,2025-10-24 10:41:08.238817,2025-11-12 10:41:08.238817,2025-11-17 10:41:08.238817,Lost,
LEAD_100664,,Amit Verma,IT,South,2025-09-13 10:41:08.238817,2025-09-14 10:41:08.238817,,,,Lost,
LEAD_115068,Google Ads,Priya Mehta,Healthcare,South,2025-05-23 10:41:08.238817,,,,,Lost,
LEAD_110084,google ads,Priya Mehta,Education,West,2025-04-20 10:41:08.238817,2025-04-24 10:41:08.238817,2025-05-05 10:41:08.238817,,,Lost,
LEAD_105590,website,,Retail,West,2025-06-02 10:41:08.238817,,,,,Lost,
LEAD_116645,Google Ads,PRIYA MEHTA,IT,East,2025-12-03 10:41:08.238817,,,,,Lost,
LEAD_115544,Referral,PRIYA MEHTA,Retail,North,2025-09-14 10:41:08.238817,,,,,Lost,
LEAD_104364,Facebook,rahul sharma,,East,2025-06-23 10:41:08.238817,2025-06-24 10:41:08.238817,2025-06-27 10:41:08.238817,,,Lost,
LEAD_108966,Website,Amit Verma,,,2026-02-20 10:41:08.238817,2026-02-22 10:41:08.238817,2026-02-28 10:41:08.238817,2026-03-09 10:41:08.238817,2026-03-15 10:41:08.238817,Won,132300.0
LEAD_107203,LinkedIn,Amit Verma,Education,South,2025-09-27 10:41:08.238817,2025-10-06 10:41:08.238817,2025-10-07 10:41:08.238817,2025-10-10 10:41:08.238817,2025-10-24 10:41:08.238817,Lost,
LEAD_102902,facebook ,,Education,North,2025-08-01 10:41:08.238817,,,,,Lost,
LEAD_117175,,,Retail,North,2025-07-12 10:41:08.238817,2025-07-19 10:41:08.238817,2025-07-22 10:41:08.238817,,,Lost,
LEAD_113733,Google Ads,Priya Mehta,Healthcare,,2025-03-03 10:41:08.238817,,,,,Lost,
LEAD_100357,Facebook,PRIYA MEHTA,Healthcare,North,2025-07-28 10:41:08.238817,2025-07-31 10:41:08.238817,2025-08-05 10:41:08.238817,,,Lost,
LEAD_100690,LinkedIn,Rahul Sharma,,,2025-07-05 10:41:08.238817,2025-07-07 10:41:08.238817,,,,Lost,
LEAD_113537,google ads,rahul sharma,Retail,West,2025-03-20 10:41:08.238817,2025-03-27 10:41:08.238817,,,,Lost,
LEAD_104146,google ads,,Finance,,2026-01-05 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-19 10:41:08.238817,,,Lost,
LEAD_110399,Website,amit verma,Retail,West,2026-01-19 10:41:08.238817,2026-01-24 10:41:08.238817,2026-01-30 10:41:08.238817,2026-02-16 10:41:08.238817,2026-02-17 10:41:08.238817,Lost,
LEAD_112394,website,Rohit Kapoor,Finance,North,2025-08-31 10:41:08.238817,2025-09-01 10:41:08.238817,,,,Lost,
LEAD_114399,website,amit verma,,West,2025-07-16 10:41:08.238817,2025-07-25 10:41:08.238817,,,,Lost,
LEAD_115111,website,Rahul Sharma,Healthcare,West,2026-01-24 10:41:08.238817,,,,,Lost,
LEAD_102104,Google Ads,Priya Mehta,Retail,,2025-09-25 10:41:08.238817,2025-10-02 10:41:08.238817,,,,Lost,
LEAD_109147,Google Ads,rahul sharma,Retail,South,2025-04-27 10:41:08.238817,2025-05-04 10:41:08.238817,2025-05-16 10:41:08.238817,,,Lost,
LEAD_104822,LinkedIn,Priya Mehta,,South,2025-09-15 10:41:08.238817,,,,,Lost,
LEAD_105315,Referral,Priya Mehta,Education,West,2025-10-09 10:41:08.238817,,,,,Lost,
LEAD_101018,google ads,amit verma,Finance,West,2026-02-08 10:41:08.238817,2026-02-17 10:41:08.238817,2026-02-18 10:41:08.238817,,,Lost,
LEAD_112879,website,PRIYA MEHTA,Retail,West,2025-03-06 10:41:08.238817,2025-03-07 10:41:08.238817,2025-03-19 10:41:08.238817,2025-03-21 10:41:08.238817,2025-03-22 10:41:08.238817,Lost,
LEAD_111650,Website,Neha Singh,Education,South,2025-09-25 10:41:08.238817,2025-09-28 10:41:08.238817,2025-10-03 10:41:08.238817,2025-10-17 10:41:08.238817,2025-10-18 10:41:08.238817,Lost,
LEAD_116720,,amit verma,Finance,South,2025-04-22 10:41:08.238817,2025-04-30 10:41:08.238817,,,,Lost,
LEAD_103190,Referral,PRIYA MEHTA,Retail,,2025-12-08 10:41:08.238817,2025-12-13 10:41:08.238817,,,,Lost,
LEAD_101460,,Neha Singh,Education,East,2025-11-16 10:41:08.238817,2025-11-19 10:41:08.238817,2025-11-29 10:41:08.238817,2025-12-18 10:41:08.238817,2025-12-26 10:41:08.238817,Lost,
LEAD_104682,facebook ,PRIYA MEHTA,Finance,West,2025-07-28 10:41:08.238817,2025-07-30 10:41:08.238817,,,,Lost,
LEAD_113837,Facebook,PRIYA MEHTA,Retail,North,2025-11-03 10:41:08.238817,2025-11-12 10:41:08.238817,,,,Lost,
LEAD_108957,facebook ,Rahul Sharma,Education,South,2025-05-03 10:41:08.238817,,,,,Lost,
LEAD_101993,Referral,Amit Verma,,South,2025-12-07 10:41:08.238817,2025-12-14 10:41:08.238817,,,,Lost,
LEAD_114998,website,PRIYA MEHTA,Education,,2025-12-31 10:41:08.238817,2026-01-09 10:41:08.238817,,,,Lost,
LEAD_117257,google ads,Priya Mehta,Healthcare,,2025-08-22 10:41:08.238817,,,,,Lost,
LEAD_116883,Website,PRIYA MEHTA,Finance,West,2025-09-07 10:41:08.238817,,,,,Lost,
LEAD_100226,Facebook,PRIYA MEHTA,IT,,2025-06-30 10:41:08.238817,2025-07-07 10:41:08.238817,,,,Lost,
LEAD_110394,,rahul sharma,IT,West,2025-10-18 10:41:08.238817,,,,,Lost,
LEAD_116206,Website,Amit Verma,Retail,,2025-07-12 10:41:08.238817,,,,,Lost,
LEAD_100821,Google Ads,Priya Mehta,Finance,North,2025-12-26 10:41:08.238817,2025-12-27 10:41:08.238817,2026-01-07 10:41:08.238817,,,Lost,
LEAD_104267,Google Ads,Priya Mehta,Healthcare,,2025-08-03 10:41:08.238817,,,,,Lost,
LEAD_104049,website,Rahul Sharma,,West,2025-02-28 10:41:08.238817,2025-03-04 10:41:08.238817,2025-03-16 10:41:08.238817,2025-03-27 10:41:08.238817,2025-04-01 10:41:08.238817,Lost,
LEAD_102015,website,Neha Singh,Healthcare,North,2025-06-17 10:41:08.238817,2025-06-23 10:41:08.238817,2025-06-25 10:41:08.238817,2025-07-10 10:41:08.238817,2025-07-13 10:41:08.238817,Won,161121.0
LEAD_117883,facebook ,Rahul Sharma,Retail,,2025-09-10 10:41:08.238817,2025-09-16 10:41:08.238817,2025-09-24 10:41:08.238817,,,Lost,
LEAD_102865,Google Ads,Neha Singh,Education,North,2025-10-25 10:41:08.238817,,,,,Lost,
LEAD_110076,LinkedIn,Rahul Sharma,,North,2025-11-09 10:41:08.238817,2025-11-12 10:41:08.238817,2025-11-22 10:41:08.238817,2025-12-05 10:41:08.238817,2025-12-08 10:41:08.238817,Won,151129.0
LEAD_111865,Google Ads,Amit Verma,IT,North,2025-09-12 10:41:08.238817,,,,,Lost,
LEAD_103952,Referral,Priya Mehta,Finance,East,2025-04-04 10:41:08.238817,,,,,Lost,
LEAD_104412,Facebook,,IT,East,2025-04-07 10:41:08.238817,,,,,Lost,
LEAD_104357,Referral,Rohit Kapoor,Retail,,2025-12-08 10:41:08.238817,2025-12-12 10:41:08.238817,2025-12-21 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-06 10:41:08.238817,Lost,
LEAD_111517,Google Ads,PRIYA MEHTA,IT,West,2025-05-31 10:41:08.238817,2025-06-03 10:41:08.238817,2025-06-08 10:41:08.238817,2025-06-26 10:41:08.238817,2025-07-08 10:41:08.238817,Won,34285.0
LEAD_101454,,Priya Mehta,Healthcare,East,2025-11-09 10:41:08.238817,2025-11-10 10:41:08.238817,,,,Lost,
LEAD_106707,website,Priya Mehta,Finance,East,2025-03-31 10:41:08.238817,2025-04-08 10:41:08.238817,,,,Lost,
LEAD_112069,Facebook,Priya Mehta,IT,West,2025-12-01 10:41:08.238817,2025-12-03 10:41:08.238817,,,,Lost,
LEAD_113944,Referral,amit verma,,,2025-08-01 10:41:08.238817,2025-08-10 10:41:08.238817,2025-08-16 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-29 10:41:08.238817,Won,18326.0
LEAD_112227,Facebook,Rahul Sharma,IT,East,2025-12-13 10:41:08.238817,2025-12-20 10:41:08.238817,,,,Lost,
LEAD_103936,Website,Rahul Sharma,Finance,East,2025-08-20 10:41:08.238817,2025-08-24 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-23 10:41:08.238817,2025-09-30 10:41:08.238817,Lost,
LEAD_108643,Facebook,PRIYA MEHTA,Education,West,2025-12-30 10:41:08.238817,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-25 10:41:08.238817,Lost,
LEAD_111991,Google Ads,Rohit Kapoor,IT,South,2025-05-28 10:41:08.238817,2025-06-05 10:41:08.238817,2025-06-08 10:41:08.238817,,,Lost,
LEAD_113839,facebook ,Neha Singh,,East,2025-10-22 10:41:08.238817,,,,,Lost,
LEAD_108469,,,IT,South,2025-11-04 10:41:08.238817,,,,,Lost,
LEAD_111759,Facebook,Amit Verma,Healthcare,South,2025-04-29 10:41:08.238817,2025-05-02 10:41:08.238817,2025-05-14 10:41:08.238817,2025-05-24 10:41:08.238817,2025-05-27 10:41:08.238817,Won,172660.0
LEAD_102153,website,Rohit Kapoor,,West,2025-12-10 10:41:08.238817,,,,,Lost,
LEAD_111840,google ads,PRIYA MEHTA,Healthcare,South,2025-03-14 10:41:08.238817,,,,,Lost,
LEAD_104252,website,Neha Singh,Education,North,2025-06-21 10:41:08.238817,2025-06-27 10:41:08.238817,2025-07-07 10:41:08.238817,2025-07-16 10:41:08.238817,2025-07-28 10:41:08.238817,Lost,
LEAD_106883,Website,,Retail,East,2025-07-19 10:41:08.238817,2025-07-24 10:41:08.238817,2025-08-03 10:41:08.238817,2025-08-08 10:41:08.238817,2025-08-17 10:41:08.238817,Lost,
LEAD_114123,Facebook,,Education,West,2025-11-18 10:41:08.238817,2025-11-24 10:41:08.238817,2025-12-04 10:41:08.238817,,,Lost,
LEAD_110254,Referral,Amit Verma,Education,South,2026-01-03 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-17 10:41:08.238817,2026-01-25 10:41:08.238817,2026-01-29 10:41:08.238817,Won,167292.0
LEAD_116479,,Neha Singh,IT,North,2025-10-05 10:41:08.238817,2025-10-08 10:41:08.238817,2025-10-22 10:41:08.238817,,,Lost,
LEAD_108845,website,Amit Verma,Retail,,2025-10-04 10:41:08.238817,2025-10-05 10:41:08.238817,2025-10-07 10:41:08.238817,2025-10-20 10:41:08.238817,2025-11-02 10:41:08.238817,Won,17859.0
LEAD_100347,LinkedIn,,Retail,South,2025-08-08 10:41:08.238817,2025-08-16 10:41:08.238817,2025-08-29 10:41:08.238817,2025-09-17 10:41:08.238817,2025-09-23 10:41:08.238817,Won,124577.0
LEAD_103325,Facebook,PRIYA MEHTA,Education,West,2025-03-07 10:41:08.238817,2025-03-12 10:41:08.238817,2025-03-20 10:41:08.238817,2025-04-07 10:41:08.238817,2025-04-14 10:41:08.238817,Won,28849.0
LEAD_103926,Website,Amit Verma,IT,East,2025-05-01 10:41:08.238817,,,,,Lost,
LEAD_103810,Website,Neha Singh,Education,West,2025-08-08 10:41:08.238817,2025-08-09 10:41:08.238817,2025-08-23 10:41:08.238817,,,Lost,
LEAD_112052,website,rahul sharma,Finance,East,2025-12-17 10:41:08.238817,2025-12-23 10:41:08.238817,2025-12-28 10:41:08.238817,2026-01-13 10:41:08.238817,2026-01-23 10:41:08.238817,Won,119398.0
LEAD_104294,Google Ads,Neha Singh,IT,West,2025-12-08 10:41:08.238817,2025-12-13 10:41:08.238817,2025-12-18 10:41:08.238817,,,Lost,
LEAD_100788,Website,Amit Verma,Finance,North,2025-08-30 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-10 10:41:08.238817,2025-09-16 10:41:08.238817,2025-09-18 10:41:08.238817,Won,150969.0
LEAD_103692,website,Amit Verma,Healthcare,West,2025-08-18 10:41:08.238817,2025-08-24 10:41:08.238817,2025-09-02 10:41:08.238817,,,Lost,
LEAD_117006,google ads,PRIYA MEHTA,Education,,2025-09-08 10:41:08.238817,2025-09-11 10:41:08.238817,2025-09-23 10:41:08.238817,,,Lost,
LEAD_110325,Facebook,PRIYA MEHTA,Education,East,2026-02-16 10:41:08.238817,2026-02-21 10:41:08.238817,,,,Lost,
LEAD_105902,Website,Neha Singh,IT,North,2025-03-02 10:41:08.238817,2025-03-09 10:41:08.238817,2025-03-23 10:41:08.238817,2025-03-24 10:41:08.238817,2025-03-25 10:41:08.238817,Lost,
LEAD_113657,LinkedIn,Priya Mehta,Finance,North,2025-06-07 10:41:08.238817,2025-06-11 10:41:08.238817,2025-06-14 10:41:08.238817,2025-06-27 10:41:08.238817,2025-07-10 10:41:08.238817,Lost,
LEAD_103679,LinkedIn,rahul sharma,Finance,East,2025-05-27 10:41:08.238817,2025-05-28 10:41:08.238817,,,,Lost,
LEAD_113566,LinkedIn,Priya Mehta,,West,2025-08-24 10:41:08.238817,2025-08-29 10:41:08.238817,2025-09-07 10:41:08.238817,,,Lost,
LEAD_112883,website,,,East,2025-05-14 10:41:08.238817,2025-05-20 10:41:08.238817,2025-05-26 10:41:08.238817,,,Lost,
LEAD_106289,facebook ,Neha Singh,Healthcare,South,2025-03-23 10:41:08.238817,2025-04-01 10:41:08.238817,,,,Lost,
LEAD_103248,facebook ,amit verma,Education,West,2025-07-14 10:41:08.238817,2025-07-22 10:41:08.238817,,,,Lost,
LEAD_110732,website,Priya Mehta,IT,,2025-09-09 10:41:08.238817,2025-09-15 10:41:08.238817,2025-09-27 10:41:08.238817,2025-10-06 10:41:08.238817,2025-10-11 10:41:08.238817,Won,71526.0
LEAD_104977,google ads,amit verma,Finance,South,2025-09-16 10:41:08.238817,2025-09-22 10:41:08.238817,,,,Lost,
LEAD_100278,Facebook,Rahul Sharma,Finance,East,2025-04-19 10:41:08.238817,2025-04-24 10:41:08.238817,2025-04-25 10:41:08.238817,,,Lost,
LEAD_104227,website,Rahul Sharma,Finance,South,2025-10-03 10:41:08.238817,2025-10-12 10:41:08.238817,2025-10-20 10:41:08.238817,2025-10-24 10:41:08.238817,2025-10-27 10:41:08.238817,Won,79208.0
LEAD_114174,Referral,Priya Mehta,Retail,East,2025-11-04 10:41:08.238817,2025-11-12 10:41:08.238817,,,,Lost,
LEAD_100570,facebook ,Amit Verma,,South,2026-02-07 10:41:08.238817,2026-02-11 10:41:08.238817,,,,Lost,
LEAD_110122,LinkedIn,Amit Verma,Retail,North,2025-10-03 10:41:08.238817,2025-10-07 10:41:08.238817,2025-10-21 10:41:08.238817,,,Lost,
LEAD_117602,Google Ads,Rohit Kapoor,Healthcare,,2025-10-23 10:41:08.238817,2025-10-30 10:41:08.238817,,,,Lost,
LEAD_101264,Referral,Rahul Sharma,IT,North,2025-05-12 10:41:08.238817,2025-05-13 10:41:08.238817,,,,Lost,
LEAD_110311,Facebook,amit verma,IT,North,2025-07-08 10:41:08.238817,2025-07-13 10:41:08.238817,2025-07-27 10:41:08.238817,,,Lost,
LEAD_112205,Referral,Neha Singh,Education,South,2025-10-10 10:41:08.238817,2025-10-18 10:41:08.238817,2025-10-30 10:41:08.238817,,,Lost,
LEAD_106370,facebook ,Neha Singh,Retail,East,2026-02-15 10:41:08.238817,2026-02-22 10:41:08.238817,2026-03-08 10:41:08.238817,,,Lost,
LEAD_108514,Referral,,Finance,South,2025-10-06 10:41:08.238817,2025-10-10 10:41:08.238817,,,,Lost,
LEAD_115070,Website,,Finance,North,2025-08-26 10:41:08.238817,2025-08-31 10:41:08.238817,2025-09-12 10:41:08.238817,2025-09-23 10:41:08.238817,2025-10-07 10:41:08.238817,Lost,
LEAD_104783,LinkedIn,Rohit Kapoor,Retail,South,2025-08-09 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-25 10:41:08.238817,2025-08-27 10:41:08.238817,2025-09-03 10:41:08.238817,Lost,
LEAD_100146,LinkedIn,rahul sharma,Education,North,2025-06-30 10:41:08.238817,2025-07-09 10:41:08.238817,,,,Lost,
LEAD_112201,LinkedIn,PRIYA MEHTA,,North,2025-07-07 10:41:08.238817,2025-07-12 10:41:08.238817,2025-07-24 10:41:08.238817,2025-08-02 10:41:08.238817,2025-08-16 10:41:08.238817,Lost,
LEAD_107024,Facebook,,,,2025-10-15 10:41:08.238817,2025-10-23 10:41:08.238817,,,,Lost,
LEAD_112296,Google Ads,,Education,South,2025-11-29 10:41:08.238817,2025-12-05 10:41:08.238817,2025-12-06 10:41:08.238817,2025-12-17 10:41:08.238817,2025-12-29 10:41:08.238817,Won,8217.0
LEAD_111891,Website,,Finance,East,2025-08-13 10:41:08.238817,,,,,Lost,
LEAD_106978,,amit verma,Finance,South,2025-07-11 10:41:08.238817,2025-07-14 10:41:08.238817,2025-07-26 10:41:08.238817,2025-07-28 10:41:08.238817,2025-08-07 10:41:08.238817,Won,21332.0
LEAD_109162,facebook ,Rahul Sharma,Healthcare,West,2026-01-30 10:41:08.238817,2026-02-01 10:41:08.238817,,,,Lost,
LEAD_116403,Google Ads,Rahul Sharma,Education,,2025-07-31 10:41:08.238817,2025-08-03 10:41:08.238817,2025-08-15 10:41:08.238817,,,Lost,
LEAD_117427,Website,Rohit Kapoor,Education,North,2025-03-03 10:41:08.238817,2025-03-05 10:41:08.238817,2025-03-18 10:41:08.238817,2025-03-28 10:41:08.238817,2025-04-10 10:41:08.238817,Lost,
LEAD_117481,,amit verma,Retail,South,2025-06-15 10:41:08.238817,2025-06-19 10:41:08.238817,2025-06-20 10:41:08.238817,2025-06-30 10:41:08.238817,2025-07-05 10:41:08.238817,Won,173770.0
LEAD_107845,,,Education,North,2025-03-05 10:41:08.238817,2025-03-09 10:41:08.238817,2025-03-10 10:41:08.238817,,,Lost,
LEAD_107309,LinkedIn,PRIYA MEHTA,Healthcare,North,2025-05-31 10:41:08.238817,2025-06-07 10:41:08.238817,,,,Lost,
LEAD_114024,Referral,Rahul Sharma,Finance,West,2025-07-15 10:41:08.238817,2025-07-16 10:41:08.238817,2025-07-18 10:41:08.238817,,,Lost,
LEAD_104054,facebook ,Neha Singh,Education,East,2025-03-11 10:41:08.238817,2025-03-16 10:41:08.238817,,,,Lost,
LEAD_101159,website,rahul sharma,Retail,West,2025-12-08 10:41:08.238817,2025-12-13 10:41:08.238817,2025-12-14 10:41:08.238817,,,Lost,
LEAD_116404,Google Ads,Rohit Kapoor,IT,East,2025-05-06 10:41:08.238817,,,,,Lost,
LEAD_105288,Website,Rahul Sharma,Education,East,2026-01-20 10:41:08.238817,,,,,Lost,
LEAD_110521,,Rohit Kapoor,IT,East,2025-10-02 10:41:08.238817,2025-10-08 10:41:08.238817,2025-10-13 10:41:08.238817,,,Lost,
LEAD_116893,LinkedIn,amit verma,IT,West,2025-05-30 10:41:08.238817,2025-06-05 10:41:08.238817,2025-06-15 10:41:08.238817,2025-06-21 10:41:08.238817,2025-06-29 10:41:08.238817,Won,160939.0
LEAD_116964,facebook ,amit verma,,West,2025-11-18 10:41:08.238817,2025-11-21 10:41:08.238817,2025-11-22 10:41:08.238817,2025-12-05 10:41:08.238817,2025-12-12 10:41:08.238817,Lost,
LEAD_112276,Website,Priya Mehta,IT,North,2026-01-14 10:41:08.238817,2026-01-23 10:41:08.238817,2026-02-01 10:41:08.238817,2026-02-02 10:41:08.238817,2026-02-12 10:41:08.238817,Lost,
